,Az,Ae,Kz,Ke,Cz,Ca,Ck,Ce,BAz,BAe,BKz,BKe,BΦZ,BΦE,Gz,Ge,Date,Hour,∂Az/∂t (finite diff.),∂Ae/∂t (finite diff.),∂Kz/∂t (finite diff.),∂Ke/∂t (finite diff.),RGz,RGe,RKz,RKe
0,993507.6263254128,82741.83476235239,3696117.3574223546,144695.96606661935,4.57087852961963,0.08416265595630723,-3.068172264572268,0.0680906776329953,2.2571243644334595,0.1380021960925768,-26.983967781073495,-1.8230110450457584,-171.0456413806645,-233.12885086179566,-1.0340441537445217,-0.6528700409707447,1982-10-11,7,22.71138838160935,-1.8242603691146118,47.27825522735133,-0.15874126418163845,25.10930520275183,-1.9783345435305006,-72.75951674337747,1.4719931613411434
1,1075268.6244992064,76174.49743353979,3866319.0762408194,144124.49751556545,2.3968097203736,-0.0075348031810304715,-3.293967620673507,0.34675582977134983,3.2694726001102183,0.11457819920127571,-24.583363987200844,-1.2115343953184008,-173.16408326846678,-237.3399991497124,-2.850001456041171,-0.3391281655066609,1982-10-11,8,14.180769196528725,-1.0694727765648229,29.18704783616012,-0.08437535951983591,13.300571513611077,-0.8297603428137184,-54.66756972366087,2.513564414646292
2,1095609.1645404196,75041.63077108566,3906264.1018427075,144088.46347807653,1.3788036058301063,-0.005015961518571709,-3.143923790662476,0.6065770321561312,3.883674919443161,0.08421817437392648,-25.496836611707206,-1.0681853399114778,-172.32443759044344,-237.2435327388609,-0.7989806749941437,-0.3631960034492453,1982-10-11,9,8.421748395721467,0.262130563781106,-1.06775411848742,-0.03752604733875665,5.91186112058984,0.7895053830818823,-26.194202678052157,2.719841530245886
3,1135905.212948401,78061.83749276375,3858631.24658771,143854.3099747264,4.13803967579276,-0.03456070115232341,-3.419219577256617,1.105437542842026,6.143005463036066,0.12580840739880267,-26.51473579153784,-1.2190013683699037,-181.71687601688944,-240.80863382178384,0.5836664166071066,0.17360787229527605,1982-10-11,10,7.3340729111208605,-0.3909753354805677,-17.149425305196072,0.03614994825750829,5.294546422725232,0.623214501114979,-8.646490387805624,3.2695058034712314
4,1148414.4895004898,72226.60835562558,3782788.239645296,144348.7431055306,4.349977402948886,-0.08701366864439394,-3.2760810443105144,1.1415166723432284,5.351015301744821,0.006589158309861828,-26.31184301840984,-1.2043234296167329,-171.17827795646963,-233.99588782334894,-0.8351675739917966,-0.18405291061748863,1982-10-11,11,4.1297812809805485,-1.3212761327059748,-23.994379165835692,0.3951504778791342,3.041729713540219,-0.09933495002821434,-1.2435674939357781,2.8181238091578757
5,1165639.638171461,68548.64933728073,3685871.716593693,146699.39341545617,5.050879123601015,-0.14966698750119656,-3.122140781269664,0.9049534580261701,4.600000648887292,0.04631128836658202,-26.18693480498353,-1.312249040961182,-162.1895871536828,-228.26472538320766,1.5044071255955698,0.44812713001288473,1982-10-11,12,7.544168071550052,-0.3523679425730552,-19.608501081647635,0.3638650447531109,7.845379558762579,0.6559412145877294,-4.649695381004545,2.350980153581541
6,1202732.4996156502,69689.55916909958,3641607.031857433,146968.571427753,5.750466866878378,-0.22321189820961446,-3.1017069121709384,0.9138461304945208,4.029849629272954,0.20528435934555422,-27.210113799691904,-1.4569037416566517,-145.38706903343288,-210.84051525747083,4.436834877133779,1.2675845331033115,1982-10-11,13,12.144758264040865,0.7291224118133849,-14.39606510407259,0.09468807192630872,13.642163603436673,1.660896081171966,-10.165288740911876,2.4639612290824986
7,1253081.8976725552,73798.3307023371,3582220.0478443704,147381.1475333256,5.298121059811205,-0.34956184259850076,-3.0981258373969847,0.8497437931575565,4.047244775160732,0.47555783180843547,-27.862593086952426,-1.6623792555454968,-131.26757925312359,-198.01517586481583,6.387218268551664,2.1216736148103057,1982-10-11,14,13.748479764762354,1.3802347792061482,-7.064809004178064,-0.18451756623447485,14.649794206814327,2.10398258315377,-18.597788860360144,2.470007941243519
8,1301721.553921939,79627.24957938385,3590740.4070273507,145640.04495086477,6.7488077438074425,-0.4060878246253929,-3.1548723653967246,1.1171286715899214,5.415349205626078,0.5526668899041203,-30.085160135708644,-1.7383491841166132,-117.84663800545968,-184.0635857317516,8.968724336088547,2.6261258648785217,1982-10-11,15,13.422836186591756,1.3535535750164733,2.34597111233827,-0.3989221116949516,14.350206900147729,2.3241031813276676,-28.837195869636197,2.932573964564984
9,1349726.3182160158,83543.91644245571,3599111.039853206,144508.90832912194,8.371449889923502,-0.43764300668153516,-3.27904428725336,1.15693200398745,6.931671880989341,0.6668169314081556,-34.02182795179096,-1.752661531263711,-105.2101920617205,-171.94079219486326,10.259135767172,2.484224777609793,1982-10-11,16,11.09554209181334,0.6381454596855858,5.840910585303144,-0.09554146655879271,12.097677094065961,1.5659035389464153,-34.77033293442396,2.7788562265358916
10,1381609.4569829952,84221.89688912006,3632794.9632415334,144952.14639164147,10.436406847866456,-0.41905894178601916,-3.4572575435401296,1.3083538066247788,8.072023835345975,0.7483776064213858,-37.28692104038224,-1.7601402168963045,-93.93902666253209,-161.9425415514651,10.090127591809784,2.1152086534120413,1982-10-11,17,7.4119272039193635,-0.12221369403961539,16.010355796358265,0.20559920912352633,9.357251274653825,0.8568214479497966,-46.31812753241418,2.7998719241450774
